delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours
16455.0,blue dart,cosmetics,bike,standard,south,clear,249.5,35.52,1970-01-01 00:00:00.000000006
16456.0,blue dart,groceries,ev van,express,central,rainy,225.7,10.41,1970-01-01 00:00:00.000000010
16457.0,delhivery,pharmacy,van,same day,north,foggy,293.7,2.24,1970-01-01 00:00:00.000000013
16458.0,ecom express,automobile parts,ev bike,standard,south,clear,115.7,46.83,1970-01-01 00:00:00.000000004
16459.0,dhl,clothing,scooter,same day,north,stormy,222.4,16.21,1970-01-01 00:00:00.000000010
16460.0,shadowfax,furniture,bike,same day,central,clear,216.9,25.54,1970-01-01 00:00:00.000000008
16461.0,blue dart,pharmacy,ev bike,same day,west,hot,115.5,2.15,1970-01-01 00:00:00.000000002
16462.0,ekart,fragile items,scooter,standard,east,foggy,267.8,20.03,1970-01-01 00:00:00.000000007
16463.0,fedex,fragile items,bike,two day,central,hot,72.3,13.19,1970-01-01 00:00:00.000000002
16464.0,blue dart,documents,ev van,same day,south,hot,203.9,48.37,1970-01-01 00:00:00.000000006
16465.0,shadowfax,furniture,scooter,standard,south,cold,122.5,17.36,1970-01-01 00:00:00.000000005
16466.0,ecom express,fragile items,ev van,two day,west,clear,84.6,8.62,1970-01-01 00:00:00.000000005
16467.0,ekart,fragile items,van,standard,central,stormy,34.9,35.35,1970-01-01 00:00:00.000000006
16468.0,shadowfax,fragile items,scooter,standard,west,stormy,3.6,19.36,1970-01-01 00:00:00.000000003
16469.0,ecom express,cosmetics,van,two day,north,rainy,67.9,39.26,1970-01-01 00:00:00.000000005
16470.0,ecom express,documents,scooter,two day,south,cold,215.8,1.48,1970-01-01 00:00:00.000000004
16471.0,delhivery,groceries,ev van,standard,central,cold,141.6,19.12,1970-01-01 00:00:00.000000005
16472.0,delhivery,pharmacy,truck,same day,north,foggy,229.6,1.17,1970-01-01 00:00:00.000000008
16473.0,ecom express,documents,ev bike,two day,east,cold,291.1,2.21,1970-01-01 00:00:00.000000008
16474.0,ecom express,cosmetics,bike,standard,west,rainy,46.5,16.21,1970-01-01 00:00:00.000000006
16475.0,ekart,furniture,scooter,standard,central,cold,104.7,6.65,1970-01-01 00:00:00.000000004
16476.0,fedex,groceries,truck,standard,west,stormy,62.7,26.84,1970-01-01 00:00:00.000000006
16477.0,shadowfax,groceries,van,standard,central,clear,176.1,49.08,1970-01-01 00:00:00.000000004
16478.0,xpressbees,cosmetics,ev van,standard,north,hot,230.1,45.23,1970-01-01 00:00:00.000000006
16479.0,xpressbees,furniture,ev bike,two day,south,hot,65.0,24.87,1970-01-01 00:00:00.000000002
16480.0,dhl,documents,scooter,standard,north,rainy,239.9,22.09,1970-01-01 00:00:00.000000009
16481.0,ecom express,groceries,van,same day,central,stormy,12.7,45.0,1970-01-01 00:00:00.000000006
16482.0,delhivery,furniture,ev bike,express,west,foggy,194.9,31.22,1970-01-01 00:00:00.000000008
16483.0,delhivery,pharmacy,van,express,central,cold,254.4,37.76,1970-01-01 00:00:00.000000006
16484.0,ecom express,automobile parts,truck,two day,west,cold,275.4,27.04,1970-01-01 00:00:00.000000007
16485.0,blue dart,groceries,ev bike,express,west,stormy,107.3,11.32,1970-01-01 00:00:00.000000007
16486.0,ecom express,clothing,scooter,standard,west,stormy,33.1,17.35,1970-01-01 00:00:00.000000006
16487.0,ekart,automobile parts,bike,standard,east,clear,150.8,46.94,1970-01-01 00:00:00.000000003
16488.0,dhl,clothing,van,two day,central,cold,140.2,26.91,1970-01-01 00:00:00.000000005
16489.0,delhivery,automobile parts,scooter,two day,central,stormy,188.0,17.44,1970-01-01 00:00:00.000000008
16490.0,ecom express,clothing,truck,same day,west,stormy,174.5,0.67,1970-01-01 00:00:00.000000007
16491.0,dhl,groceries,ev van,same day,south,foggy,60.4,19.63,1970-01-01 00:00:00.000000005
16492.0,blue dart,automobile parts,ev bike,same day,west,clear,14.6,15.2,1970-01-01 00:00:00.000000001
16493.0,fedex,clothing,ev bike,same day,central,rainy,291.1,20.94,1970-01-01 00:00:00.000000011
16494.0,blue dart,clothing,truck,same day,east,hot,124.2,24.42,1970-01-01 00:00:00.000000006
16495.0,amazon logistics,pharmacy,ev van,standard,west,rainy,172.9,32.02,1970-01-01 00:00:00.000000006
16496.0,delhivery,clothing,ev van,two day,east,cold,12.0,45.94,1970-01-01 00:00:00.000000002
16497.0,fedex,electronics,ev bike,two day,east,cold,53.0,28.45,1970-01-01 00:00:00.000000002
16498.0,dhl,cosmetics,bike,two day,central,clear,148.2,44.21,1970-01-01 00:00:00.000000004
16499.0,delhivery,automobile parts,scooter,express,south,hot,136.4,49.17,1970-01-01 00:00:00.000000004
16500.0,delhivery,cosmetics,ev van,standard,north,rainy,75.0,2.29,1970-01-01 00:00:00.000000009
16501.0,fedex,automobile parts,bike,express,west,stormy,241.0,3.04,1970-01-01 00:00:00.000000015
16502.0,dhl,furniture,truck,express,east,foggy,272.1,46.43,1970-01-01 00:00:00.000000010
16503.0,blue dart,pharmacy,truck,same day,north,foggy,87.9,3.68,1970-01-01 00:00:00.000000004
16504.0,blue dart,automobile parts,van,standard,south,cold,207.5,9.65,1970-01-01 00:00:00.000000008
16505.0,amazon logistics,furniture,ev bike,standard,west,rainy,48.9,7.45,1970-01-01 00:00:00.000000005
16506.0,xpressbees,electronics,bike,standard,west,cold,32.1,28.08,1970-01-01 00:00:00.000000001
16507.0,shadowfax,documents,scooter,same day,east,cold,54.5,25.78,1970-01-01 00:00:00.000000001
16508.0,amazon logistics,pharmacy,scooter,standard,west,stormy,45.3,5.79,1970-01-01 00:00:00.000000007
16509.0,delhivery,fragile items,scooter,same day,central,hot,147.1,30.93,1970-01-01 00:00:00.000000003
16510.0,xpressbees,pharmacy,van,same day,south,hot,63.6,0.96,1970-01-01 00:00:00.000000002
16511.0,xpressbees,groceries,van,same day,south,hot,77.6,42.47,1970-01-01 00:00:00.000000004
16512.0,blue dart,documents,ev van,standard,west,clear,67.7,10.72,1970-01-01 00:00:00.000000002
16513.0,fedex,cosmetics,van,standard,south,foggy,193.1,11.29,1970-01-01 00:00:00.000000008
16514.0,xpressbees,automobile parts,ev bike,two day,west,stormy,276.7,34.51,1970-01-01 00:00:00.000000013
16515.0,shadowfax,documents,bike,same day,east,foggy,84.0,27.14,1970-01-01 00:00:00.000000005
16516.0,ekart,furniture,bike,two day,central,hot,74.1,33.22,1970-01-01 00:00:00.000000002
16517.0,shadowfax,groceries,van,two day,north,cold,38.0,7.97,1970-01-01 00:00:00.000000003
16518.0,xpressbees,documents,scooter,express,central,rainy,295.5,17.89,1970-01-01 00:00:00.000000011
16519.0,delhivery,groceries,ev van,two day,central,hot,247.4,16.7,1970-01-01 00:00:00.000000007
16520.0,shadowfax,electronics,van,express,west,clear,110.3,48.51,1970-01-01 00:00:00.000000005
16521.0,fedex,furniture,van,two day,central,cold,7.5,38.31,1970-01-01 00:00:00.000000000
16522.0,dhl,electronics,ev van,same day,north,stormy,159.3,47.75,1970-01-01 00:00:00.000000010
16523.0,delhivery,furniture,ev van,standard,central,cold,59.1,29.66,1970-01-01 00:00:00.000000003
16524.0,delhivery,automobile parts,ev bike,standard,central,cold,5.2,34.52,1970-01-01 00:00:00.000000000
16525.0,xpressbees,clothing,van,two day,central,clear,118.3,12.55,1970-01-01 00:00:00.000000007
16526.0,amazon logistics,documents,scooter,express,west,cold,198.7,5.83,1970-01-01 00:00:00.000000008
16527.0,dhl,cosmetics,bike,two day,south,cold,235.8,27.47,1970-01-01 00:00:00.000000009
16528.0,ecom express,automobile parts,bike,standard,central,foggy,78.3,36.2,1970-01-01 00:00:00.000000006
16529.0,ecom express,automobile parts,ev bike,express,north,foggy,145.7,32.5,1970-01-01 00:00:00.000000006
16530.0,shadowfax,clothing,bike,standard,west,foggy,218.6,45.77,1970-01-01 00:00:00.000000005
16531.0,shadowfax,documents,van,standard,north,stormy,296.9,18.44,1970-01-01 00:00:00.000000014
16532.0,ecom express,automobile parts,truck,same day,central,stormy,276.5,9.0,1970-01-01 00:00:00.000000010
16533.0,shadowfax,furniture,truck,express,south,clear,94.8,7.55,1970-01-01 00:00:00.000000004
16534.0,ecom express,fragile items,bike,standard,west,clear,124.4,2.08,1970-01-01 00:00:00.000000003
16535.0,ecom express,electronics,truck,express,north,clear,278.4,27.69,1970-01-01 00:00:00.000000005
16536.0,blue dart,clothing,scooter,express,north,stormy,169.4,16.59,1970-01-01 00:00:00.000000011
16537.0,shadowfax,clothing,van,standard,north,stormy,4.3,22.02,1970-01-01 00:00:00.000000008
16538.0,xpressbees,electronics,ev bike,same day,east,stormy,215.2,20.12,1970-01-01 00:00:00.000000006
16539.0,amazon logistics,automobile parts,van,express,central,rainy,139.5,26.95,1970-01-01 00:00:00.000000005
16540.0,dhl,fragile items,van,same day,south,clear,228.3,21.38,1970-01-01 00:00:00.000000008
16541.0,amazon logistics,groceries,bike,same day,south,rainy,274.3,38.8,1970-01-01 00:00:00.000000010
16542.0,fedex,electronics,ev van,express,south,hot,111.8,20.31,1970-01-01 00:00:00.000000004
16543.0,dhl,electronics,truck,standard,north,foggy,140.0,49.02,1970-01-01 00:00:00.000000005
16544.0,blue dart,documents,ev bike,standard,south,stormy,132.4,24.16,1970-01-01 00:00:00.000000009
16545.0,ekart,cosmetics,van,same day,south,clear,116.4,13.6,1970-01-01 00:00:00.000000002
16546.0,ecom express,fragile items,scooter,standard,west,cold,145.4,40.07,1970-01-01 00:00:00.000000006
16547.0,xpressbees,furniture,scooter,standard,west,rainy,186.9,17.26,1970-01-01 00:00:00.000000007
16548.0,xpressbees,automobile parts,bike,express,west,stormy,3.6,23.26,1970-01-01 00:00:00.000000003
16549.0,ecom express,automobile parts,ev van,express,south,cold,260.2,13.73,1970-01-01 00:00:00.000000010
16550.0,ekart,cosmetics,truck,express,central,rainy,261.3,40.02,1970-01-01 00:00:00.000000013
16551.0,shadowfax,electronics,van,same day,west,foggy,56.2,28.34,1970-01-01 00:00:00.000000004
16552.0,dhl,automobile parts,ev bike,two day,central,foggy,36.6,15.89,1970-01-01 00:00:00.000000004
16553.0,amazon logistics,automobile parts,bike,express,west,rainy,212.7,36.34,1970-01-01 00:00:00.000000010
16554.0,dhl,pharmacy,van,standard,north,cold,285.7,9.73,1970-01-01 00:00:00.000000008
16555.0,amazon logistics,pharmacy,van,standard,south,hot,45.4,19.44,1970-01-01 00:00:00.000000001
16556.0,xpressbees,fragile items,ev van,two day,west,foggy,246.5,16.15,1970-01-01 00:00:00.000000008
16557.0,xpressbees,pharmacy,ev bike,standard,north,stormy,285.1,39.02,1970-01-01 00:00:00.000000009
16558.0,ecom express,groceries,ev bike,standard,central,stormy,246.1,36.94,1970-01-01 00:00:00.000000011
16559.0,amazon logistics,cosmetics,scooter,two day,south,cold,165.5,37.6,1970-01-01 00:00:00.000000007
16560.0,ekart,fragile items,truck,express,west,hot,276.6,3.17,1970-01-01 00:00:00.000000009
16561.0,fedex,clothing,ev van,standard,south,rainy,4.8,32.45,1970-01-01 00:00:00.000000006
16562.0,fedex,cosmetics,bike,two day,north,hot,258.9,11.87,1970-01-01 00:00:00.000000006
16563.0,delhivery,clothing,truck,same day,south,foggy,208.2,48.19,1970-01-01 00:00:00.000000007
16564.0,shadowfax,pharmacy,van,two day,central,cold,117.5,27.03,1970-01-01 00:00:00.000000005
16565.0,dhl,electronics,ev bike,same day,east,clear,258.3,44.52,1970-01-01 00:00:00.000000007
16566.0,dhl,automobile parts,van,same day,east,hot,221.5,29.2,1970-01-01 00:00:00.000000004
16567.0,delhivery,cosmetics,ev bike,same day,east,stormy,239.1,15.74,1970-01-01 00:00:00.000000010
16568.0,fedex,furniture,scooter,standard,east,rainy,86.2,45.07,1970-01-01 00:00:00.000000004
16569.0,shadowfax,furniture,ev van,standard,west,stormy,173.0,23.89,1970-01-01 00:00:00.000000014
16570.0,delhivery,pharmacy,ev van,same day,south,clear,108.3,0.67,1970-01-01 00:00:00.000000002
16571.0,shadowfax,clothing,truck,express,north,clear,197.0,19.24,1970-01-01 00:00:00.000000007
16572.0,blue dart,furniture,van,two day,central,foggy,222.2,47.52,1970-01-01 00:00:00.000000009
16573.0,blue dart,cosmetics,bike,two day,south,cold,194.4,1.68,1970-01-01 00:00:00.000000006
16574.0,dhl,documents,scooter,express,central,clear,263.8,8.31,1970-01-01 00:00:00.000000008
16575.0,dhl,furniture,van,express,west,rainy,39.3,6.58,1970-01-01 00:00:00.000000003
16576.0,ecom express,documents,ev bike,standard,central,cold,166.1,30.66,1970-01-01 00:00:00.000000009
16577.0,delhivery,clothing,ev van,two day,west,foggy,161.4,40.34,1970-01-01 00:00:00.000000004
16578.0,dhl,automobile parts,truck,express,south,cold,224.9,0.67,1970-01-01 00:00:00.000000007
16579.0,xpressbees,pharmacy,ev van,express,north,rainy,145.6,41.37,1970-01-01 00:00:00.000000008
16580.0,ekart,groceries,scooter,same day,north,stormy,76.9,7.3,1970-01-01 00:00:00.000000010
16581.0,ecom express,groceries,ev bike,express,south,foggy,76.9,18.48,1970-01-01 00:00:00.000000007
16582.0,xpressbees,cosmetics,truck,same day,central,clear,101.1,37.04,1970-01-01 00:00:00.000000003
16583.0,ecom express,electronics,bike,two day,north,cold,125.1,46.57,1970-01-01 00:00:00.000000003
16584.0,ecom express,pharmacy,ev bike,standard,central,rainy,205.8,48.22,1970-01-01 00:00:00.000000008
16585.0,delhivery,documents,ev van,same day,east,clear,126.6,12.03,1970-01-01 00:00:00.000000006
16586.0,fedex,automobile parts,van,two day,central,foggy,66.8,49.52,1970-01-01 00:00:00.000000003
16587.0,xpressbees,fragile items,scooter,two day,central,stormy,41.7,40.61,1970-01-01 00:00:00.000000004
16588.0,delhivery,cosmetics,scooter,two day,west,foggy,211.6,24.72,1970-01-01 00:00:00.000000009
16589.0,fedex,clothing,truck,standard,south,rainy,34.3,31.61,1970-01-01 00:00:00.000000006
16590.0,xpressbees,electronics,ev bike,same day,north,hot,89.7,31.2,1970-01-01 00:00:00.000000004
16591.0,amazon logistics,furniture,scooter,same day,east,hot,64.6,44.48,1970-01-01 00:00:00.000000002
16592.0,dhl,groceries,ev bike,standard,east,cold,26.2,19.98,1970-01-01 00:00:00.000000002
16593.0,amazon logistics,cosmetics,ev bike,same day,south,clear,265.5,42.4,1970-01-01 00:00:00.000000008
16594.0,xpressbees,cosmetics,bike,standard,north,clear,22.5,39.38,1970-01-01 00:00:00.000000001
16595.0,delhivery,groceries,van,same day,east,cold,71.8,7.54,1970-01-01 00:00:00.000000002
16596.0,ekart,clothing,scooter,same day,east,cold,52.0,24.08,1970-01-01 00:00:00.000000002
16597.0,ecom express,documents,ev bike,same day,north,stormy,256.0,41.64,1970-01-01 00:00:00.000000010
16598.0,delhivery,furniture,truck,two day,north,cold,268.7,48.49,1970-01-01 00:00:00.000000010
16599.0,delhivery,documents,truck,same day,east,stormy,166.7,4.33,1970-01-01 00:00:00.000000008
16600.0,dhl,documents,scooter,express,east,cold,210.6,48.79,1970-01-01 00:00:00.000000006
16601.0,ecom express,documents,van,two day,east,foggy,253.2,43.77,1970-01-01 00:00:00.000000006
16602.0,xpressbees,electronics,ev van,express,west,foggy,93.3,34.23,1970-01-01 00:00:00.000000004
16603.0,blue dart,pharmacy,ev van,express,west,stormy,155.8,18.76,1970-01-01 00:00:00.000000011
16604.0,dhl,automobile parts,bike,two day,central,foggy,3.6,44.54,1970-01-01 00:00:00.000000003
16605.0,ecom express,automobile parts,van,two day,central,foggy,75.5,13.69,1970-01-01 00:00:00.000000005
16606.0,blue dart,automobile parts,ev bike,express,north,foggy,157.5,5.6,1970-01-01 00:00:00.000000011
16607.0,shadowfax,pharmacy,scooter,two day,south,stormy,101.0,0.67,1970-01-01 00:00:00.000000009
16608.0,fedex,cosmetics,ev van,two day,central,stormy,43.6,20.46,1970-01-01 00:00:00.000000008
16609.0,xpressbees,electronics,van,two day,central,clear,28.8,30.31,1970-01-01 00:00:00.000000001
16610.0,xpressbees,clothing,van,same day,north,rainy,255.4,11.22,1970-01-01 00:00:00.000000006
16611.0,amazon logistics,cosmetics,ev van,two day,south,rainy,225.7,2.71,1970-01-01 00:00:00.000000011
16612.0,blue dart,automobile parts,truck,same day,central,foggy,236.0,1.64,1970-01-01 00:00:00.000000008
16613.0,fedex,automobile parts,bike,standard,north,stormy,204.7,36.45,1970-01-01 00:00:00.000000008
16614.0,xpressbees,pharmacy,bike,standard,east,cold,53.2,19.43,1970-01-01 00:00:00.000000003
16615.0,dhl,electronics,ev van,two day,central,hot,221.2,31.82,1970-01-01 00:00:00.000000006
16616.0,xpressbees,automobile parts,truck,express,north,clear,167.3,16.07,1970-01-01 00:00:00.000000006
16617.0,shadowfax,documents,ev van,standard,central,hot,5.5,7.81,1970-01-01 00:00:00.000000002
16618.0,dhl,electronics,ev van,two day,west,rainy,16.1,4.45,1970-01-01 00:00:00.000000003
16619.0,delhivery,cosmetics,ev bike,express,central,hot,66.6,0.67,1970-01-01 00:00:00.000000004
16620.0,ecom express,clothing,ev van,same day,north,clear,236.6,22.8,1970-01-01 00:00:00.000000008
16621.0,amazon logistics,documents,ev van,two day,north,foggy,180.5,5.46,1970-01-01 00:00:00.000000006
16622.0,ecom express,cosmetics,van,express,west,stormy,179.7,47.61,1970-01-01 00:00:00.000000011
16623.0,ekart,automobile parts,truck,same day,south,rainy,296.2,18.81,1970-01-01 00:00:00.000000008
16624.0,ekart,automobile parts,ev bike,same day,west,stormy,149.2,44.32,1970-01-01 00:00:00.000000008
16625.0,ekart,clothing,ev van,express,north,foggy,138.5,4.21,1970-01-01 00:00:00.000000007
16626.0,delhivery,clothing,ev bike,standard,east,clear,139.3,5.98,1970-01-01 00:00:00.000000007
16627.0,blue dart,fragile items,ev bike,standard,north,foggy,94.2,24.92,1970-01-01 00:00:00.000000006
16628.0,ekart,documents,scooter,two day,west,foggy,66.4,40.43,1970-01-01 00:00:00.000000004
16629.0,ecom express,electronics,van,two day,west,stormy,22.3,37.28,1970-01-01 00:00:00.000000003
16630.0,blue dart,pharmacy,ev bike,standard,east,rainy,94.5,11.52,1970-01-01 00:00:00.000000008
16631.0,fedex,pharmacy,bike,express,east,hot,36.1,19.84,1970-01-01 00:00:00.000000001
16632.0,fedex,automobile parts,bike,express,north,stormy,45.6,29.94,1970-01-01 00:00:00.000000006
16633.0,dhl,furniture,ev bike,standard,south,hot,174.7,15.26,1970-01-01 00:00:00.000000004
16634.0,ecom express,fragile items,ev van,express,west,hot,67.7,8.23,1970-01-01 00:00:00.000000003
16635.0,delhivery,furniture,van,two day,south,hot,51.0,22.34,1970-01-01 00:00:00.000000002
16636.0,amazon logistics,automobile parts,ev van,same day,central,clear,158.5,23.5,1970-01-01 00:00:00.000000002
16637.0,xpressbees,furniture,van,two day,north,foggy,3.7,11.18,1970-01-01 00:00:00.000000004
16638.0,ekart,cosmetics,truck,express,south,hot,172.9,18.63,1970-01-01 00:00:00.000000004
16639.0,xpressbees,automobile parts,ev van,two day,south,foggy,116.1,8.46,1970-01-01 00:00:00.000000006
16640.0,dhl,fragile items,van,two day,north,foggy,86.7,25.85,1970-01-01 00:00:00.000000006
16641.0,ecom express,groceries,ev van,same day,central,foggy,19.9,40.89,1970-01-01 00:00:00.000000004
16642.0,delhivery,furniture,ev van,two day,south,stormy,72.6,11.69,1970-01-01 00:00:00.000000006
16643.0,delhivery,pharmacy,ev bike,standard,central,clear,227.5,45.75,1970-01-01 00:00:00.000000008
16644.0,fedex,clothing,bike,two day,west,foggy,127.2,6.15,1970-01-01 00:00:00.000000005
16645.0,ecom express,documents,ev van,two day,east,stormy,193.2,48.13,1970-01-01 00:00:00.000000011
16646.0,delhivery,cosmetics,van,same day,central,hot,254.0,48.01,1970-01-01 00:00:00.000000009
16647.0,amazon logistics,electronics,scooter,standard,north,stormy,253.1,28.05,1970-01-01 00:00:00.000000013
16648.0,ecom express,pharmacy,van,express,central,hot,243.2,34.0,1970-01-01 00:00:00.000000007
